1516104899876241408,1516104899876241408,2022-04-18 13:22:30 EDT,2022-04-18,13:22:30,-0400,136303294,wilsonleeflores,Wilson Lee Flores,,"Safe ang #vaccine na #Sinovac, Kai Lang an magma booster shot trying Lahaina, ka hit na among #vaccines brands. RT",tl,[],[],[],0,0,0,"['vaccine', 'sinovac', 'vaccines']",[],https://twitter.com/WilsonLeeFlores/status/1516104899876241408,False,https://twitter.com/tigertweetsdog/status/1514816099942289408,0,,Philippines,,,,,,[],,,,
1516104133110996995,1515007007971229697,2022-04-18 13:19:27 EDT,2022-04-18,13:19:27,-0400,1163445774849466371,asian21century,An tu,,@pradip1951 @China_Arms @AnilSha46720964 @globaltimesnews @ShangHw @SpokespersonCHN @China_Amb_India @Sinovac @Taiwan_CDC @JackMa Those Who Unable To Make Quality Bullet Proof Jacket For Soldiers in trying Last 30 years 🤦‍♀ They are dreaming for Compete with China in modern warfare 😄 nice jock huh  https://t.co/uPJBgfRyW1,en,[],[],['https://pbs.twimg.com/media/FQpIrHsUcAYG2Ro.jpg'],0,0,0,[],[],https://twitter.com/Asian21Century/status/1516104133110996995,False,,1,https://pbs.twimg.com/media/FQpIrHsUcAYG2Ro.jpg,Philippines,,,,,,"[{'screen_name': 'pradip1951', 'name': 'Pradip', 'id': '66702522'}, {'screen_name': 'China_Arms', 'name': 'China_Arms', 'id': '4667566830'}, {'screen_name': 'AnilSha46720964', 'name': 'Anil Sharma', 'id': '1488150152687001602'}, {'screen_name': 'globaltimesnews', 'name': 'Global Times', 'id': '49616273'}, {'screen_name': 'ShangHw', 'name': '尚华伟', 'id': '779243505180901376'}, {'screen_name': 'SpokespersonCHN', 'name': 'Hua Chunying 华春莹', 'id': '1183698123719200768'}, {'screen_name': 'China_Amb_India', 'name': 'Sun Weidong', 'id': '938072041273430017'}, {'screen_name': 'Sinovac', 'name': 'Sinovac Biotech', 'id': '52666548'}, {'screen_name': 'Taiwan_CDC', 'name': 'TaiwanCDC', 'id': '819824721537605632'}, {'screen_name': 'JackMa', 'name': 'Jack Ma', 'id': '1239332857807384576'}]",,,,
1516099796007718912,1515007007971229697,2022-04-18 13:02:13 EDT,2022-04-18,13:02:13,-0400,1163445774849466371,asian21century,An tu,,@pradip1951 @China_Arms @AnilSha46720964 @globaltimesnews @ShangHw @SpokespersonCHN @China_Amb_India @Sinovac @Taiwan_CDC @JackMa Russia has won the war in first day 🤭 now you have seeing in media those are drama to hide US and it's allies Weakness 🙂 If Ukraine Won The War Why Zelensky Calling for negotiation and Why He Agreed with Putin's All proposal???  Question 👈 You Indian Fool,en,[],[],[],1,0,0,[],[],https://twitter.com/Asian21Century/status/1516099796007718912,False,,0,,Philippines,,,,,,"[{'screen_name': 'pradip1951', 'name': 'Pradip', 'id': '66702522'}, {'screen_name': 'China_Arms', 'name': 'China_Arms', 'id': '4667566830'}, {'screen_name': 'AnilSha46720964', 'name': 'Anil Sharma', 'id': '1488150152687001602'}, {'screen_name': 'globaltimesnews', 'name': 'Global Times', 'id': '49616273'}, {'screen_name': 'ShangHw', 'name': '尚华伟', 'id': '779243505180901376'}, {'screen_name': 'SpokespersonCHN', 'name': 'Hua Chunying 华春莹', 'id': '1183698123719200768'}, {'screen_name': 'China_Amb_India', 'name': 'Sun Weidong', 'id': '938072041273430017'}, {'screen_name': 'Sinovac', 'name': 'Sinovac Biotech', 'id': '52666548'}, {'screen_name': 'Taiwan_CDC', 'name': 'TaiwanCDC', 'id': '819824721537605632'}, {'screen_name': 'JackMa', 'name': 'Jack Ma', 'id': '1239332857807384576'}]",,,,
1516096237820276738,1515007007971229697,2022-04-18 12:48:05 EDT,2022-04-18,12:48:05,-0400,1163445774849466371,asian21century,An tu,,@pradip1951 @AnilSha46720964 @globaltimesnews @China_Arms @ShangHw @SpokespersonCHN @China_Amb_India @Sinovac @Taiwan_CDC @JackMa Killing millions of Buddhist And Burning Tripitaka And Destroyed Buddhist Culture..  Are you Really Qualified to lecture like that?? 🤷‍♀ Shame on you.I have Warned you before to don't force me to more and more exposed your evil country,en,[],[],[],0,0,0,[],[],https://twitter.com/Asian21Century/status/1516096237820276738,False,,0,,Philippines,,,,,,"[{'screen_name': 'pradip1951', 'name': 'Pradip', 'id': '66702522'}, {'screen_name': 'AnilSha46720964', 'name': 'Anil Sharma', 'id': '1488150152687001602'}, {'screen_name': 'globaltimesnews', 'name': 'Global Times', 'id': '49616273'}, {'screen_name': 'China_Arms', 'name': 'China_Arms', 'id': '4667566830'}, {'screen_name': 'ShangHw', 'name': '尚华伟', 'id': '779243505180901376'}, {'screen_name': 'SpokespersonCHN', 'name': 'Hua Chunying 华春莹', 'id': '1183698123719200768'}, {'screen_name': 'China_Amb_India', 'name': 'Sun Weidong', 'id': '938072041273430017'}, {'screen_name': 'Sinovac', 'name': 'Sinovac Biotech', 'id': '52666548'}, {'screen_name': 'Taiwan_CDC', 'name': 'TaiwanCDC', 'id': '819824721537605632'}, {'screen_name': 'JackMa', 'name': 'Jack Ma', 'id': '1239332857807384576'}]",,,,
1516094979919077381,1515007007971229697,2022-04-18 12:43:05 EDT,2022-04-18,12:43:05,-0400,1163445774849466371,asian21century,An tu,,@pradip1951 @AnilSha46720964 @globaltimesnews @China_Arms @ShangHw @SpokespersonCHN @China_Amb_India @Sinovac @Taiwan_CDC @JackMa Killing Millions of Muslims In Kashmir. Killing Millions of Shikh In Panjab.Killing Millions of Peoples In Gujarat. Killing Thousand of Bangladeshi In Border.Destroying Country Like Srilanka Through Backing Tamil Tigers And Carried out Civil war in society....,en,[],[],[],1,0,0,[],[],https://twitter.com/Asian21Century/status/1516094979919077381,False,,0,,Philippines,,,,,,"[{'screen_name': 'pradip1951', 'name': 'Pradip', 'id': '66702522'}, {'screen_name': 'AnilSha46720964', 'name': 'Anil Sharma', 'id': '1488150152687001602'}, {'screen_name': 'globaltimesnews', 'name': 'Global Times', 'id': '49616273'}, {'screen_name': 'China_Arms', 'name': 'China_Arms', 'id': '4667566830'}, {'screen_name': 'ShangHw', 'name': '尚华伟', 'id': '779243505180901376'}, {'screen_name': 'SpokespersonCHN', 'name': 'Hua Chunying 华春莹', 'id': '1183698123719200768'}, {'screen_name': 'China_Amb_India', 'name': 'Sun Weidong', 'id': '938072041273430017'}, {'screen_name': 'Sinovac', 'name': 'Sinovac Biotech', 'id': '52666548'}, {'screen_name': 'Taiwan_CDC', 'name': 'TaiwanCDC', 'id': '819824721537605632'}, {'screen_name': 'JackMa', 'name': 'Jack Ma', 'id': '1239332857807384576'}]",,,,
1516087724905705476,1515007007971229697,2022-04-18 12:14:15 EDT,2022-04-18,12:14:15,-0400,1163445774849466371,asian21century,An tu,,@pradip1951 @AnilSha46720964 @globaltimesnews @China_Arms @ShangHw @SpokespersonCHN @China_Amb_India @Sinovac @Taiwan_CDC @JackMa Which nation do you mean by civilized nation??? Where Those Civilized Nations belongs???  can you tell me 🙂 But you are talking against International Law when you calling yourself as Civilized 😋 don't you think is this wrong?,en,[],[],[],1,0,0,[],[],https://twitter.com/Asian21Century/status/1516087724905705476,False,,0,,Philippines,,,,,,"[{'screen_name': 'pradip1951', 'name': 'Pradip', 'id': '66702522'}, {'screen_name': 'AnilSha46720964', 'name': 'Anil Sharma', 'id': '1488150152687001602'}, {'screen_name': 'globaltimesnews', 'name': 'Global Times', 'id': '49616273'}, {'screen_name': 'China_Arms', 'name': 'China_Arms', 'id': '4667566830'}, {'screen_name': 'ShangHw', 'name': '尚华伟', 'id': '779243505180901376'}, {'screen_name': 'SpokespersonCHN', 'name': 'Hua Chunying 华春莹', 'id': '1183698123719200768'}, {'screen_name': 'China_Amb_India', 'name': 'Sun Weidong', 'id': '938072041273430017'}, {'screen_name': 'Sinovac', 'name': 'Sinovac Biotech', 'id': '52666548'}, {'screen_name': 'Taiwan_CDC', 'name': 'TaiwanCDC', 'id': '819824721537605632'}, {'screen_name': 'JackMa', 'name': 'Jack Ma', 'id': '1239332857807384576'}]",,,,
1516085507586871303,1516072662962868227,2022-04-18 12:05:27 EDT,2022-04-18,12:05:27,-0400,2811559122,cnnphilippines,CNN Philippines,,"Galvez says Qatar has donated 75,000 doses of Sinovac to help with the vaccination efforts  https://t.co/il9ZyfdxEa",en,[],[],['https://pbs.twimg.com/media/FQo3iVkUYAoou0N.jpg'],1,0,2,[],[],https://twitter.com/cnnphilippines/status/1516085507586871303,False,,1,https://pbs.twimg.com/media/FQo3iVkUYAoou0N.jpg,Philippines,,,,,,[],,,,
1516083608385036288,1516083608385036288,2022-04-18 11:57:54 EDT,2022-04-18,11:57:54,-0400,292988171,masnoism,manusia setengah sinovac,,yah kumat,in,[],[],[],0,0,0,[],[],https://twitter.com/masnoism/status/1516083608385036288,False,,0,,Philippines,,,,,,[],,,,
1516076177731067904,1516076177731067904,2022-04-18 11:28:22 EDT,2022-04-18,11:28:22,-0400,1250075169676300292,kamilgorgulu1,Kamil Görgülü,,"🩸🇨🇳🇪🇬  Çin ve Mısır ortak bir aşı depolama tesisi inşa edecek.   Sinovac, 150 milyon doz aşı deposu için bir tesis yapımına yardımcı olabileceğini açıklamıştı.",tr,[],[],[],0,0,8,[],[],https://twitter.com/kamilgorgulu1/status/1516076177731067904,False,,0,,Philippines,,,,,,[],,,,
1516072718742921217,1513875773895192577,2022-04-18 11:14:38 EDT,2022-04-18,11:14:38,-0400,1217305787095080960,fadhlyrap,Muhammad Fadhly,,"@moonarmours aduh aku ke 1 2 sinovac lagi, gimna ya nanti masuk booster 😶🥲",in,[],[],[],1,0,0,[],[],https://twitter.com/fadhlyrap/status/1516072718742921217,False,,0,,Philippines,,,,,,"[{'screen_name': 'moonarmours', 'name': 'meow', 'id': '1442490506949259265'}]",,,,
1516072438408249349,1516072172284149761,2022-04-18 11:13:31 EDT,2022-04-18,11:13:31,-0400,1366407774712696836,ilpyo_,Dian | Sinovac x AstraZeneca💉,,@FOOD_FESS keren bgt minumnya rumput,in,[],[],[],0,0,0,[],[],https://twitter.com/ilpyo_/status/1516072438408249349,False,,0,,Philippines,,,,,,"[{'screen_name': 'FOOD_FESS', 'name': 'GUIS | 16.00 - 04.30 WIB', 'id': '619030243'}]",,,,
1516072113538760709,1516041625763708928,2022-04-18 11:12:13 EDT,2022-04-18,11:12:13,-0400,3324196166,visitingkaiju,Arief w/ vaksin sinovac komplit,,@AisyahHukum Would love to film that,en,[],[],[],0,0,1,[],[],https://twitter.com/visitingkaiju/status/1516072113538760709,False,,0,,Philippines,,,,,,"[{'screen_name': 'AisyahHukum', 'name': 'Aisyah', 'id': '3934244834'}]",,,,
1516071416424439810,1516062766817488905,2022-04-18 11:09:27 EDT,2022-04-18,11:09:27,-0400,1366407774712696836,ilpyo_,Dian | Sinovac x AstraZeneca💉,,"@FWBESS perihhhh, i feel u",en,[],[],[],0,0,0,[],[],https://twitter.com/ilpyo_/status/1516071416424439810,False,,0,,Philippines,,,,,,"[{'screen_name': 'FWBESS', 'name': 'FRIENDS WITH BENEFITS!', 'id': '1298908543618183169'}]",,,,
1516058991343796228,1516049230397603846,2022-04-18 10:20:05 EDT,2022-04-18,10:20:05,-0400,1419889231,hudayaadi_,HUDAYA ADIGUNA,,@pratama_niky Aku 1 2 sinovac boosternya dapet pfizer,in,[],[],[],0,0,0,[],[],https://twitter.com/hudayaadi_/status/1516058991343796228,False,,0,,Philippines,,,,,,"[{'screen_name': 'pratama_niky', 'name': 'NIKI', 'id': '988063044382089216'}]",,,,
1516055752318029825,1516045525568876551,2022-04-18 10:07:12 EDT,2022-04-18,10:07:12,-0400,507064396,zakymbarok,Zaky Mubarok 🇲🇨,,@KlatenPolres @kabarklaten Sinovac booster AZ bisa?,und,[],[],[],1,0,0,[],[],https://twitter.com/ZakyMbarok/status/1516055752318029825,False,,0,,Philippines,,,,,,"[{'screen_name': 'KlatenPolres', 'name': 'Polres.klaten', 'id': '1437964356432527363'}, {'screen_name': 'kabarklaten', 'name': 'Kabar Klaten', 'id': '161156913'}]",,,,
1516052040484491272,1516052036688637960,2022-04-18 09:52:27 EDT,2022-04-18,09:52:27,-0400,2168840386,simonelmc,Simone McCarthy,,"Meanwhile, pre-Omicron last year, the WHO already updated its guidance to say that people 60+ who received China'a Sinovac and Sinopharm vaccines should get a third dose as part of their ""extended"" initial course (3-6 month later, separate from booster)  https://t.co/LmCwCilOiD",en,[],['https://news.un.org/en/story/2021/10/1102732'],[],1,1,2,[],[],https://twitter.com/simonelmc/status/1516052040484491272,False,,0,,Philippines,,,,,,[],,,,
1516051713912111107,1516049101380489221,2022-04-18 09:51:10 EDT,2022-04-18,09:51:10,-0400,237612208,yakinharyo,Haryo,,"@tegalfess aku vaksin 1-2 sinovac, boosternya harus sinovac juga ato gimana nder klonder mohon infone",in,[],[],[],1,0,0,[],[],https://twitter.com/YakinHaryo/status/1516051713912111107,False,,0,,Philippines,,,,,,"[{'screen_name': 'tegalfess', 'name': 'Base Kota & Kab. Tegal', 'id': '1144936897812168705'}]",,,,
1516050853958139904,1516049101380489221,2022-04-18 09:47:45 EDT,2022-04-18,09:47:45,-0400,1033922532,udahbodoamat,🍓,,@GieshaW @tegalfess Berarti sinovac bosoternya bisa sinovac juga kah?,in,[],[],[],1,0,0,[],[],https://twitter.com/udahbodoamat/status/1516050853958139904,False,,0,,Philippines,,,,,,"[{'screen_name': 'GieshaW', 'name': 'menyerah beneran ini mah❌', 'id': '1057130030290001920'}, {'screen_name': 'tegalfess', 'name': 'Base Kota & Kab. Tegal', 'id': '1144936897812168705'}]",,,,
1516049917554610177,1516049101380489221,2022-04-18 09:44:01 EDT,2022-04-18,09:44:01,-0400,1033922532,udahbodoamat,🍓,,@tegalfess Kalo sinovac boosternya yg ngefeknya ga terlalu parah apaan ya,in,[],[],[],2,0,0,[],[],https://twitter.com/udahbodoamat/status/1516049917554610177,False,,0,,Philippines,,,,,,"[{'screen_name': 'tegalfess', 'name': 'Base Kota & Kab. Tegal', 'id': '1144936897812168705'}]",,,,
1516033525094690817,1516002805781131271,2022-04-18 08:38:53 EDT,2022-04-18,08:38:53,-0400,3324196166,visitingkaiju,Arief w/ vaksin sinovac komplit,,@durenkalibata Pastilah. Udah nadlilapproved.,in,[],[],[],0,0,0,[],[],https://twitter.com/visitingkaiju/status/1516033525094690817,False,,0,,Philippines,,,,,,"[{'screen_name': 'durenkalibata', 'name': 'kiamat sudah dekat', 'id': '200431661'}]",,,,
1516032114520895488,1516032100683894794,2022-04-18 08:33:17 EDT,2022-04-18,08:33:17,-0400,14276011,kjoules,Joel Chan,,Over 1 million Sinovac booster doses administered (along with over 2.07 million BioNTech boosters). 55.2% of all booster doses given to the elderly age 80+ are Sinovac.   https://t.co/61Jvrv8Zsk,en,[],['https://twitter.com/nathanhammond/status/1381603242405101571'],[],0,0,2,[],[],https://twitter.com/kjoules/status/1516032114520895488,False,https://twitter.com/nathanhammond/status/1381603242405101571,0,,Philippines,,,,,,[],,,,
1516032105415077895,1516032100683894794,2022-04-18 08:33:15 EDT,2022-04-18,08:33:15,-0400,14276011,kjoules,Joel Chan,,🇭🇰 Apr 18 Vaccinations (3)  Doses Administered to Date  Total: 15676441 -Sinovac 6415245 -BioNTech 9261196  -1st dose 6584713   SV 2860889 BNT 3723824 -2nd dose 6018789   SV 2552821 BNT 3465968 -3rd dose 3072939   SV 1001535 BNT 2071404,en,[],[],[],1,0,1,[],[],https://twitter.com/kjoules/status/1516032105415077895,False,,0,,Philippines,,,,,,[],,,,
1516032103347286018,1516032100683894794,2022-04-18 08:33:14 EDT,2022-04-18,08:33:14,-0400,14276011,kjoules,Joel Chan,,🇭🇰 Apr 18 Vaccinations (2)  Inoculations by vaccine  Sinovac  Today 5416 ↑0.1% -1st dose 1366 ↑16.9% -2nd dose 2355 ↓4.4% -3rd dose 1695 ↓4.7%  BioNTech  Today 10852 ↓18.0% -1st dose 1168 ↓0.7% -2nd dose 3123 ↓20.8% -3rd dose 6561 ↓19.1%,en,[],[],[],1,0,1,[],[],https://twitter.com/kjoules/status/1516032103347286018,False,,0,,Philippines,,,,,,[],,,,
1516025789523066881,1516022596046757891,2022-04-18 08:08:09 EDT,2022-04-18,08:08:09,-0400,80355165,kurniaven,Sinovac Clan,,"@mazzini_gsp Bgst!!!  Tangkep tuh orang, abis itu masukin bool nye pake petasan jangwe!",in,[],[],[],0,0,1,[],[],https://twitter.com/kurniaven/status/1516025789523066881,False,,0,,Philippines,,,,,,"[{'screen_name': 'mazzini_gsp', 'name': 'Mazzini', 'id': '1226038913707282433'}]",,,,
1516021312245813252,1516021308332544000,2022-04-18 07:50:21 EDT,2022-04-18,07:50:21,-0400,3105706622,bpomjakarta,BBPOM di Jakarta,,"pada vaksin COVID-19 Convidecia untuk vaksin primer Sinovac.  Selain itu, vaksin Sinopharm juga diberikan EUA sebagai vaksin booster heterolog untuk vaksin primer Sinovac.",in,[],[],[],1,0,0,[],[],https://twitter.com/BPOMJakarta/status/1516021312245813252,False,,0,,Philippines,,,,,,[],,,,
1516020934238666753,1516020934238666753,2022-04-18 07:48:51 EDT,2022-04-18,07:48:51,-0400,80355165,kurniaven,Sinovac Clan,,@BANGETBOS @gopaiindonesia,und,"[{'screen_name': 'gopaiindonesia', 'name': 'pai', 'id': '1421361781910360067'}]",[],[],1,0,0,[],[],https://twitter.com/kurniaven/status/1516020934238666753,False,https://twitter.com/slipknot/status/1515941516337991681,0,,Philippines,,,,,,[],,,,
1516018604625768448,1516018604625768448,2022-04-18 07:39:36 EDT,2022-04-18,07:39:36,-0400,80355165,kurniaven,Sinovac Clan,,Yaaahh nongol lagi nih video 😫,in,[],[],[],0,0,0,[],[],https://twitter.com/kurniaven/status/1516018604625768448,False,https://twitter.com/MYusril_IhzaM/status/1515959483012304896,0,,Philippines,,,,,,[],,,,
